no,date,time,water_temp,water_do,water_ph,water_orp,tank_lux,water_nh3,water_no2-,feed_type,feed_frequency,feed_cap,photoperiod,maturation_period,body_length,migguri_posture,body_weight,gonads_weight,gsi
217,20230923,133545,25.0,3.5,5.2,210.0,330,0.1,0.1,F,3,40,0,134,11.579,2,7.544,0.171,2.267
218,20230923,140631,25.0,3.5,5.2,210.0,330,0.1,0.1,F,3,40,0,134,11.579,2,7.544,0.171,2.267
219,20230923,143558,25.0,4.0,5.0,220.0,330,0.1,0.1,F,3,40,0,134,11.579,1,7.544,0.171,2.267
220,20230923,150605,25.0,4.0,5.0,220.0,330,0.1,0.1,F,3,40,0,134,11.579,2,7.544,0.171,2.267
221,20230923,154533,25.0,4.0,5.0,220.0,320,0.1,0.1,F,3,40,0,134,11.579,2,7.544,0.171,2.267
222,20230923,161526,25.0,4.0,5.2,210.0,320,0.1,0.1,F,3,40,0,134,11.579,2,7.544,0.171,2.267
223,20230923,164041,24.5,4.0,5.0,220.0,320,0.1,0.1,F,3,40,0,134,11.579,2,7.544,0.171,2.267
224,20230924,90705,24.5,4.0,5.0,210.0,320,0.1,0.0,F,3,40,0,135,10.601,0,5.77,0.085,1.473
225,20230924,93855,24.5,4.0,5.0,210.0,320,0.1,0.0,F,3,40,0,135,10.601,1,5.77,0.085,1.473
226,20230924,100826,25.0,4.0,5.0,210.0,320,0.1,0.0,F,3,40,0,135,10.601,1,5.77,0.085,1.473
227,20230924,104026,25.0,4.0,5.0,220.0,320,0.1,0.0,F,3,40,0,135,10.601,2,5.77,0.085,1.473
228,20230924,110108,25.0,4.0,5.0,210.0,320,0.1,0.0,F,3,40,0,135,10.601,1,5.77,0.085,1.473
229,20230924,114322,25.0,4.0,5.0,210.0,330,0.1,0.0,F,3,40,0,135,10.601,2,5.77,0.085,1.473
230,20230924,121252,25.0,3.5,5.0,210.0,320,0.1,0.0,F,3,40,0,135,10.601,2,5.77,0.085,1.473
231,20230924,123814,25.0,3.5,5.0,210.0,330,0.1,0.0,F,3,40,0,135,10.601,2,5.77,0.085,1.473
232,20230924,130143,25.0,3.5,5.2,210.0,330,0.1,0.0,F,3,40,0,135,10.601,1,5.77,0.085,1.473
233,20230924,134022,25.0,3.5,5.2,210.0,330,0.1,0.0,F,3,40,0,135,10.601,1,5.77,0.085,1.473
234,20230924,140015,25.0,3.5,5.2,210.0,330,0.1,0.0,F,3,40,0,135,10.601,2,5.77,0.085,1.473
235,20230924,144018,25.0,4.0,5.0,220.0,330,0.1,0.0,F,3,40,0,135,10.601,0,5.77,0.085,1.473
236,20230924,150614,25.0,4.0,5.0,220.0,330,0.1,0.0,F,3,40,0,135,10.601,2,5.77,0.085,1.473
237,20230924,153951,25.0,4.0,5.0,220.0,320,0.1,0.0,F,3,40,0,135,10.601,2,5.77,0.085,1.473
238,20230924,160834,25.0,4.0,5.2,210.0,320,0.1,0.0,F,3,40,0,135,10.601,2,5.77,0.085,1.473
239,20230924,164055,25.0,4.0,5.0,220.0,320,0.1,0.0,F,3,40,0,135,10.601,2,5.77,0.085,1.473
240,20230925,90154,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,136,11.374,2,7.537,0.156,2.07
241,20230925,93734,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,136,11.374,2,7.537,0.156,2.07
242,20230925,100939,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,136,11.374,2,7.537,0.156,2.07
243,20230925,103939,25.0,4.0,5.2,220.0,320,0.0,0.0,F,3,40,0,136,11.374,1,7.537,0.156,2.07
244,20230925,110915,25.0,4.0,5.2,210.0,320,0.0,0.0,F,3,40,0,136,11.374,1,7.537,0.156,2.07
245,20230925,113301,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,136,11.374,1,7.537,0.156,2.07
246,20230925,120941,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,136,11.374,2,7.537,0.156,2.07
247,20230925,123737,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,136,11.374,1,7.537,0.156,2.07
248,20230925,130540,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,136,11.374,2,7.537,0.156,2.07
249,20230925,133447,25.0,3.5,5.0,210.0,330,0.0,0.0,F,3,40,0,136,11.374,2,7.537,0.156,2.07
250,20230925,141044,25.0,3.5,5.0,210.0,330,0.0,0.0,F,3,40,0,136,11.374,2,7.537,0.156,2.07
251,20230925,143807,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,136,11.374,2,7.537,0.156,2.07
252,20230925,151457,25.0,3.5,5.0,220.0,330,0.0,0.0,F,3,40,0,136,11.374,2,7.537,0.156,2.07
253,20230925,153617,25.0,3.5,5.0,220.0,320,0.0,0.0,F,3,40,0,136,11.374,1,7.537,0.156,2.07
254,20230925,160643,25.0,3.5,5.2,210.0,320,0.0,0.0,F,3,40,0,136,11.374,1,7.537,0.156,2.07
255,20230925,164005,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,136,11.374,1,7.537,0.156,2.07
256,20230926,90413,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
257,20230926,93255,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
258,20230926,100419,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,137,10.953,1,7.189,0.169,2.351
259,20230926,103347,25.0,4.0,5.2,220.0,320,0.0,0.0,F,3,40,0,137,10.953,1,7.189,0.169,2.351
260,20230926,111224,25.0,4.0,5.2,210.0,320,0.0,0.0,F,3,40,0,137,10.953,1,7.189,0.169,2.351
261,20230926,114238,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,137,10.953,1,7.189,0.169,2.351
262,20230926,120856,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
263,20230926,124231,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
264,20230926,130310,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
265,20230926,134303,25.0,3.5,5.0,210.0,330,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
266,20230926,140144,25.0,3.5,5.0,210.0,330,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
267,20230926,143603,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
268,20230926,150956,25.0,3.5,5.0,220.0,330,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
269,20230926,154120,25.0,3.5,5.0,220.0,320,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
270,20230926,161143,25.0,3.5,5.2,210.0,320,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
271,20230926,163613,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,137,10.953,2,7.189,0.169,2.351
272,20230927,90057,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
273,20230927,93902,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
274,20230927,100218,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
275,20230927,103103,25.0,4.0,5.2,220.0,320,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
276,20230927,110941,25.0,4.0,5.2,210.0,320,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
277,20230927,113635,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
278,20230927,120006,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,138,11.799,1,7.949,0.212,2.667
279,20230927,124251,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
280,20230927,130458,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
281,20230927,133810,25.0,3.5,5.0,210.0,330,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
282,20230927,141146,25.0,3.5,5.0,210.0,330,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
283,20230927,143153,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
284,20230927,151530,25.0,3.5,5.0,220.0,330,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
285,20230927,153903,25.0,3.5,5.0,220.0,320,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
286,20230927,160234,25.0,3.5,5.2,210.0,320,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
287,20230927,164039,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,138,11.799,2,7.949,0.212,2.667
288,20230928,90249,24.5,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
289,20230928,93915,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
290,20230928,101451,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
291,20230928,103244,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
292,20230928,111350,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
293,20230928,113711,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
294,20230928,120954,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
295,20230928,124557,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
296,20230928,130201,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,139,8.0,2,8.046,0.239,2.97
297,20230928,133928,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,139,8.0,2,8.046,0.239,2.97
298,20230928,140528,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
299,20230928,143650,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,139,8.0,2,8.046,0.239,2.97
300,20230928,151526,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,139,8.0,2,8.046,0.239,2.97
301,20230928,153841,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,139,8.0,2,8.046,0.239,2.97
302,20230928,160951,24.5,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
303,20230928,163910,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,139,8.0,1,8.046,0.239,2.97
304,20230929,90552,24.5,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,140,11.7,1,7.707,0.258,3.348
305,20230929,94421,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,140,11.7,1,7.707,0.258,3.348
306,20230929,100126,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,140,11.7,1,7.707,0.258,3.348
307,20230929,103800,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,140,11.7,1,7.707,0.258,3.348
308,20230929,110747,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,140,11.7,1,7.707,0.258,3.348
309,20230929,113223,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,140,11.7,1,7.707,0.258,3.348
310,20230929,121056,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,140,11.7,1,7.707,0.258,3.348
311,20230929,123437,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,140,11.7,1,7.707,0.258,3.348
312,20230929,131201,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,140,11.7,1,7.707,0.258,3.348
313,20230929,133749,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,140,11.7,2,7.707,0.258,3.348
314,20230929,140821,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,140,11.7,1,7.707,0.258,3.348
315,20230929,143403,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,140,11.7,2,7.707,0.258,3.348
316,20230929,150456,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,140,11.7,2,7.707,0.258,3.348
317,20230929,153119,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,140,11.7,2,7.707,0.258,3.348
318,20230929,160830,24.5,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,140,11.7,2,7.707,0.258,3.348
319,20230929,164036,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,140,11.7,2,7.707,0.258,3.348
320,20230930,90256,24.5,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,141,11.746,0,8.265,0.114,1.379
321,20230930,94346,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,141,11.746,2,8.265,0.114,1.379
322,20230930,100532,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,141,11.746,1,8.265,0.114,1.379
323,20230930,103955,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,141,11.746,2,8.265,0.114,1.379
324,20230930,111037,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,141,11.746,1,8.265,0.114,1.379
325,20230930,113309,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,141,11.746,1,8.265,0.114,1.379
326,20230930,121234,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,141,11.746,1,8.265,0.114,1.379
327,20230930,123555,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,141,11.746,1,8.265,0.114,1.379
328,20230930,131016,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,141,11.746,2,8.265,0.114,1.379
329,20230930,133708,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,141,11.746,2,8.265,0.114,1.379
330,20230930,141444,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,141,11.746,1,8.265,0.114,1.379
331,20230930,144027,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,141,11.746,1,8.265,0.114,1.379
332,20230930,150857,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,141,11.746,1,8.265,0.114,1.379
333,20230930,153805,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,141,11.746,2,8.265,0.114,1.379
334,20230930,161308,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,141,11.746,2,8.265,0.114,1.379
335,20230930,163721,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,141,11.746,1,8.265,0.114,1.379
336,20231001,90608,24.5,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
337,20231001,94555,24.5,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
338,20231001,100058,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
339,20231001,103922,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
340,20231001,110854,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,142,11.4,2,9.151,0.093,1.016
341,20231001,113130,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,142,11.4,2,9.151,0.093,1.016
342,20231001,120731,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,142,11.4,2,9.151,0.093,1.016
343,20231001,123057,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
344,20231001,130617,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
345,20231001,133012,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
346,20231001,140716,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
347,20231001,143152,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
348,20231001,150439,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
349,20231001,153902,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
350,20231001,160303,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
351,20231001,164343,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,142,11.4,1,9.151,0.093,1.016
352,20231002,90625,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,143,10.9,2,6.371,0.12,1.884
353,20231002,94210,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
354,20231002,100037,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
355,20231002,103927,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
356,20231002,110814,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
357,20231002,113409,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
358,20231002,121510,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
359,20231002,124453,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
360,20231002,130118,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
361,20231002,134446,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
362,20231002,140733,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
363,20231002,144553,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
364,20231002,151506,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
365,20231002,154256,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
366,20231002,160956,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
367,20231002,163500,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,143,10.9,1,6.371,0.12,1.884
368,20231003,90313,24.5,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,144,10.4,1,5.933,0.105,1.77
369,20231003,93746,24.5,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,144,10.4,2,5.933,0.105,1.77
370,20231003,100119,24.5,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,144,10.4,1,5.933,0.105,1.77
371,20231003,104540,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,144,10.4,1,5.933,0.105,1.77
372,20231003,110637,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,144,10.4,1,5.933,0.105,1.77
373,20231003,114307,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,144,10.4,2,5.933,0.105,1.77
374,20231003,120104,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,144,10.4,2,5.933,0.105,1.77
375,20231003,123351,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,144,10.4,2,5.933,0.105,1.77
376,20231003,130421,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,144,10.4,1,5.933,0.105,1.77
377,20231003,134307,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,144,10.4,2,5.933,0.105,1.77
378,20231003,140111,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,144,10.4,1,5.933,0.105,1.77
379,20231003,143113,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,144,10.4,1,5.933,0.105,1.77
380,20231003,151053,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,144,10.4,1,5.933,0.105,1.77
381,20231003,154144,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,144,10.4,1,5.933,0.105,1.77
382,20231003,160145,24.5,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,144,10.4,2,5.933,0.105,1.77
383,20231003,163835,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,144,10.4,1,5.933,0.105,1.77
384,20231004,90638,24.5,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,145,10.928,1,5.474,0.073,1.334
385,20231004,94339,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,145,10.928,0,5.474,0.073,1.334
386,20231004,100429,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,145,10.928,0,5.474,0.073,1.334
387,20231004,103433,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,145,10.928,2,5.474,0.073,1.334
388,20231004,110816,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,145,10.928,2,5.474,0.073,1.334
389,20231004,114313,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,145,10.928,2,5.474,0.073,1.334
390,20231004,120316,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,145,10.928,2,5.474,0.073,1.334
391,20231004,124336,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,145,10.928,2,5.474,0.073,1.334
392,20231004,130421,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,145,10.928,2,5.474,0.073,1.334
393,20231004,133028,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,145,10.928,2,5.474,0.073,1.334
394,20231004,140411,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,145,10.928,2,5.474,0.073,1.334
395,20231004,143308,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,145,10.928,2,5.474,0.073,1.334
396,20231004,150926,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,145,10.928,1,5.474,0.073,1.334
397,20231004,153842,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,145,10.928,1,5.474,0.073,1.334
398,20231004,160840,24.5,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,145,10.928,1,5.474,0.073,1.334
399,20231004,163821,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,145,10.928,1,5.474,0.073,1.334
400,20231005,91128,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
401,20231005,94107,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
402,20231005,100947,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
403,20231005,103308,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
404,20231005,111051,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,146,11.6,1,8.294,0.329,3.967
405,20231005,113329,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
406,20231005,121246,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
407,20231005,123022,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
408,20231005,131458,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
409,20231005,134009,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
410,20231005,141319,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,146,11.6,1,8.294,0.329,3.967
411,20231005,143431,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,146,11.6,1,8.294,0.329,3.967
412,20231005,150511,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,146,11.6,1,8.294,0.329,3.967
413,20231005,154131,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
414,20231005,160612,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
415,20231005,164445,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,146,11.6,2,8.294,0.329,3.967
416,20231006,91044,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
417,20231006,93701,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
418,20231006,101053,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
419,20231006,104422,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
420,20231006,110433,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
421,20231006,114222,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
422,20231006,120002,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
423,20231006,123406,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
424,20231006,130411,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
425,20231006,134104,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
426,20231006,140601,25.0,4.0,5.0,210.0,330,0.0,0.0,F,3,40,0,147,11.6,1,8.829,0.129,1.461
427,20231006,144126,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,147,11.6,1,8.829,0.129,1.461
428,20231006,150225,25.0,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
429,20231006,153733,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
430,20231006,161108,24.5,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
431,20231006,163209,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,147,11.6,2,8.829,0.129,1.461
432,20231007,90340,24.5,4.0,5.0,220.0,330,0.0,0.0,F,3,40,0,148,11.5,2,6.196,0.083,1.34
433,20231007,93402,24.5,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,148,11.5,1,6.196,0.083,1.34
434,20231007,100509,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,148,11.5,2,6.196,0.083,1.34
435,20231007,104522,25.0,4.0,5.0,220.0,320,0.0,0.0,F,3,40,0,148,11.5,2,6.196,0.083,1.34
436,20231007,110033,25.0,4.0,5.0,210.0,320,0.0,0.0,F,3,40,0,148,11.5,2,6.196,0.083,1.34
